kind,seed,panel,unit_row,column,lap,phase_bin,value
untrained,2,globalnorm,75,91,3,11,-0.20211
untrained,2,globalnorm,75,92,3,12,-0.261
untrained,2,globalnorm,75,93,3,13,-0.09586
untrained,2,globalnorm,75,94,3,14,0.06173
untrained,2,globalnorm,75,95,3,15,0.33255
untrained,2,globalnorm,75,96,3,16,0.49139
untrained,2,globalnorm,75,97,3,17,-0.48313
untrained,2,globalnorm,75,98,3,18,-0.65465
untrained,2,globalnorm,75,99,3,19,0.29022
untrained,2,globalnorm,75,100,3,20,0.18254
untrained,2,globalnorm,75,101,3,21,-0.57402
untrained,2,globalnorm,75,102,3,22,0.16952
untrained,2,globalnorm,75,103,3,23,0.51095
untrained,2,globalnorm,75,104,3,24,-0.87884
untrained,2,globalnorm,75,105,3,25,-0.52873
untrained,2,globalnorm,75,106,3,26,0.47557
untrained,2,globalnorm,75,107,3,27,-0.25509
untrained,2,globalnorm,75,108,3,28,-0.41735
untrained,2,globalnorm,75,109,3,29,1.0
untrained,2,globalnorm,75,110,3,30,0.5851
untrained,2,globalnorm,75,111,3,31,-0.41542
untrained,2,globalnorm,75,112,3,32,0.38942
untrained,2,globalnorm,75,113,3,33,0.46745
untrained,2,globalnorm,75,114,3,34,-0.26831
untrained,2,globalnorm,75,115,3,35,-0.07533
untrained,2,globalnorm,75,116,3,36,0.19291
untrained,2,globalnorm,75,117,3,37,-0.63932
untrained,2,globalnorm,75,118,3,38,-0.52701
untrained,2,globalnorm,75,119,3,39,-0.6308
untrained,2,globalnorm,75,120,4,0,-0.26219
untrained,2,globalnorm,75,121,4,1,0.22293
untrained,2,globalnorm,75,122,4,2,0.36191
untrained,2,globalnorm,75,123,4,3,-0.71148
untrained,2,globalnorm,75,124,4,4,-0.77631
untrained,2,globalnorm,75,125,4,5,0.10436
untrained,2,globalnorm,75,126,4,6,-0.0404
untrained,2,globalnorm,75,127,4,7,-0.60299
untrained,2,globalnorm,75,128,4,8,0.35724
untrained,2,globalnorm,75,129,4,9,0.9079
untrained,2,globalnorm,75,130,4,10,0.29839
untrained,2,globalnorm,75,131,4,11,-0.13672
untrained,2,globalnorm,75,132,4,12,0.07757
untrained,2,globalnorm,75,133,4,13,0.22725
untrained,2,globalnorm,75,134,4,14,-0.18196
untrained,2,globalnorm,75,135,4,15,-0.17874
untrained,2,globalnorm,75,136,4,16,0.64632
untrained,2,globalnorm,75,137,4,17,-0.08107
untrained,2,globalnorm,75,138,4,18,-0.68475
untrained,2,globalnorm,75,139,4,19,-0.44612
untrained,2,globalnorm,75,140,4,20,0.42928
untrained,2,globalnorm,75,141,4,21,0.26719
untrained,2,globalnorm,75,142,4,22,-0.53213
untrained,2,globalnorm,75,143,4,23,-0.46575
untrained,2,globalnorm,75,144,4,24,0.31494
untrained,2,globalnorm,75,145,4,25,0.22501
untrained,2,globalnorm,75,146,4,26,0.40548
untrained,2,globalnorm,75,147,4,27,-0.00522
untrained,2,globalnorm,75,148,4,28,0.33332
untrained,2,globalnorm,75,149,4,29,0.61326
untrained,2,globalnorm,75,150,4,30,0.42487
untrained,2,globalnorm,75,151,4,31,0.31146
untrained,2,globalnorm,75,152,4,32,-0.57374
untrained,2,globalnorm,75,153,4,33,-0.30007
untrained,2,globalnorm,75,154,4,34,-0.05872
untrained,2,globalnorm,75,155,4,35,-0.07374
untrained,2,globalnorm,75,156,4,36,-0.81375
untrained,2,globalnorm,75,157,4,37,-1.0
untrained,2,globalnorm,75,158,4,38,0.04757
untrained,2,globalnorm,75,159,4,39,0.32903
untrained,2,globalnorm,76,0,1,0,0.55996
untrained,2,globalnorm,76,1,1,1,-0.58547
untrained,2,globalnorm,76,2,1,2,-1.0
untrained,2,globalnorm,76,3,1,3,0.01345
untrained,2,globalnorm,76,4,1,4,-0.22263
untrained,2,globalnorm,76,5,1,5,-0.68173
untrained,2,globalnorm,76,6,1,6,-0.28386
untrained,2,globalnorm,76,7,1,7,-0.11308
untrained,2,globalnorm,76,8,1,8,-0.22149
untrained,2,globalnorm,76,9,1,9,-0.41572
untrained,2,globalnorm,76,10,1,10,-0.28313
untrained,2,globalnorm,76,11,1,11,-0.0841
untrained,2,globalnorm,76,12,1,12,-0.22082
untrained,2,globalnorm,76,13,1,13,-0.1469
untrained,2,globalnorm,76,14,1,14,-0.00568
untrained,2,globalnorm,76,15,1,15,0.5162
untrained,2,globalnorm,76,16,1,16,0.17247
untrained,2,globalnorm,76,17,1,17,-0.68713
untrained,2,globalnorm,76,18,1,18,-0.38818
untrained,2,globalnorm,76,19,1,19,0.12402
untrained,2,globalnorm,76,20,1,20,0.07184
untrained,2,globalnorm,76,21,1,21,-0.04424
untrained,2,globalnorm,76,22,1,22,0.25245
untrained,2,globalnorm,76,23,1,23,0.08214
untrained,2,globalnorm,76,24,1,24,-0.55705
untrained,2,globalnorm,76,25,1,25,-0.57423
untrained,2,globalnorm,76,26,1,26,-0.30052
untrained,2,globalnorm,76,27,1,27,-0.206
untrained,2,globalnorm,76,28,1,28,-0.28531
untrained,2,globalnorm,76,29,1,29,-0.33155
untrained,2,globalnorm,76,30,1,30,0.06203
untrained,2,globalnorm,76,31,1,31,0.41418
untrained,2,globalnorm,76,32,1,32,0.08635
untrained,2,globalnorm,76,33,1,33,0.09831
untrained,2,globalnorm,76,34,1,34,0.14021
untrained,2,globalnorm,76,35,1,35,0.24771
untrained,2,globalnorm,76,36,1,36,-0.54965
untrained,2,globalnorm,76,37,1,37,-0.71243
untrained,2,globalnorm,76,38,1,38,-0.28158
untrained,2,globalnorm,76,39,1,39,0.01798
untrained,2,globalnorm,76,40,2,0,-0.17861
untrained,2,globalnorm,76,41,2,1,-0.1052
untrained,2,globalnorm,76,42,2,2,-0.31555
untrained,2,globalnorm,76,43,2,3,-0.32989
untrained,2,globalnorm,76,44,2,4,-0.26366
untrained,2,globalnorm,76,45,2,5,-0.35036
untrained,2,globalnorm,76,46,2,6,-0.1099
untrained,2,globalnorm,76,47,2,7,-0.29223
untrained,2,globalnorm,76,48,2,8,-0.06575
untrained,2,globalnorm,76,49,2,9,0.22607
untrained,2,globalnorm,76,50,2,10,0.14755
untrained,2,globalnorm,76,51,2,11,-0.34273
untrained,2,globalnorm,76,52,2,12,-0.06029
untrained,2,globalnorm,76,53,2,13,0.05879
untrained,2,globalnorm,76,54,2,14,-0.17763
untrained,2,globalnorm,76,55,2,15,-0.58063
untrained,2,globalnorm,76,56,2,16,-0.21108
untrained,2,globalnorm,76,57,2,17,0.2286
untrained,2,globalnorm,76,58,2,18,-0.28489
untrained,2,globalnorm,76,59,2,19,-0.06211
untrained,2,globalnorm,76,60,2,20,0.39147
untrained,2,globalnorm,76,61,2,21,-0.13142
untrained,2,globalnorm,76,62,2,22,-0.36684
untrained,2,globalnorm,76,63,2,23,0.09956
untrained,2,globalnorm,76,64,2,24,-0.11535
untrained,2,globalnorm,76,65,2,25,-0.76419
untrained,2,globalnorm,76,66,2,26,-0.07592
untrained,2,globalnorm,76,67,2,27,1.0
untrained,2,globalnorm,76,68,2,28,0.38957
untrained,2,globalnorm,76,69,2,29,-0.04939
untrained,2,globalnorm,76,70,2,30,0.0052
untrained,2,globalnorm,76,71,2,31,-0.29249
untrained,2,globalnorm,76,72,2,32,-0.43962
untrained,2,globalnorm,76,73,2,33,-0.07578
untrained,2,globalnorm,76,74,2,34,-0.07289
untrained,2,globalnorm,76,75,2,35,-0.51809
untrained,2,globalnorm,76,76,2,36,-0.52867
untrained,2,globalnorm,76,77,2,37,-0.0434
untrained,2,globalnorm,76,78,2,38,0.0654
untrained,2,globalnorm,76,79,2,39,-0.19659
untrained,2,globalnorm,76,80,3,0,-0.36139
untrained,2,globalnorm,76,81,3,1,0.03382
untrained,2,globalnorm,76,82,3,2,0.47643
untrained,2,globalnorm,76,83,3,3,-0.22928
untrained,2,globalnorm,76,84,3,4,-0.87579
untrained,2,globalnorm,76,85,3,5,-0.29747
untrained,2,globalnorm,76,86,3,6,0.39515
untrained,2,globalnorm,76,87,3,7,0.33458
untrained,2,globalnorm,76,88,3,8,0.43748
untrained,2,globalnorm,76,89,3,9,0.40875
untrained,2,globalnorm,76,90,3,10,-0.31692
untrained,2,globalnorm,76,91,3,11,-0.40039
untrained,2,globalnorm,76,92,3,12,0.17824
untrained,2,globalnorm,76,93,3,13,0.22509
untrained,2,globalnorm,76,94,3,14,-0.33664
untrained,2,globalnorm,76,95,3,15,-0.68216
untrained,2,globalnorm,76,96,3,16,-0.42603
untrained,2,globalnorm,76,97,3,17,-0.31042
untrained,2,globalnorm,76,98,3,18,-0.49032
untrained,2,globalnorm,76,99,3,19,-0.22114
untrained,2,globalnorm,76,100,3,20,-0.14943
untrained,2,globalnorm,76,101,3,21,0.28768
untrained,2,globalnorm,76,102,3,22,0.39932
untrained,2,globalnorm,76,103,3,23,-0.15407
untrained,2,globalnorm,76,104,3,24,-0.30679
untrained,2,globalnorm,76,105,3,25,-0.39535
untrained,2,globalnorm,76,106,3,26,-0.27973
untrained,2,globalnorm,76,107,3,27,-0.53171
untrained,2,globalnorm,76,108,3,28,-0.64101
untrained,2,globalnorm,76,109,3,29,-0.64342
untrained,2,globalnorm,76,110,3,30,-0.66017
untrained,2,globalnorm,76,111,3,31,-0.41268
untrained,2,globalnorm,76,112,3,32,0.30934
untrained,2,globalnorm,76,113,3,33,0.5142
untrained,2,globalnorm,76,114,3,34,0.33687
untrained,2,globalnorm,76,115,3,35,0.27497
untrained,2,globalnorm,76,116,3,36,0.33764
untrained,2,globalnorm,76,117,3,37,0.24766
untrained,2,globalnorm,76,118,3,38,0.20629
untrained,2,globalnorm,76,119,3,39,-0.2871
untrained,2,globalnorm,76,120,4,0,-0.90048
untrained,2,globalnorm,76,121,4,1,-0.48819
untrained,2,globalnorm,76,122,4,2,0.28245
untrained,2,globalnorm,76,123,4,3,0.11453
untrained,2,globalnorm,76,124,4,4,-0.74896
untrained,2,globalnorm,76,125,4,5,-0.38235
untrained,2,globalnorm,76,126,4,6,0.27098
untrained,2,globalnorm,76,127,4,7,-0.05236
untrained,2,globalnorm,76,128,4,8,-0.05463
untrained,2,globalnorm,76,129,4,9,-0.08326
untrained,2,globalnorm,76,130,4,10,-0.44864
untrained,2,globalnorm,76,131,4,11,0.00672
untrained,2,globalnorm,76,132,4,12,0.82919
untrained,2,globalnorm,76,133,4,13,0.24156
untrained,2,globalnorm,76,134,4,14,0.12476
untrained,2,globalnorm,76,135,4,15,-0.4189
untrained,2,globalnorm,76,136,4,16,-0.52542
untrained,2,globalnorm,76,137,4,17,-0.29684
untrained,2,globalnorm,76,138,4,18,0.26439
untrained,2,globalnorm,76,139,4,19,0.03817
untrained,2,globalnorm,76,140,4,20,-0.20574
untrained,2,globalnorm,76,141,4,21,0.24735
untrained,2,globalnorm,76,142,4,22,0.17478
untrained,2,globalnorm,76,143,4,23,-0.62848
untrained,2,globalnorm,76,144,4,24,-0.71212
untrained,2,globalnorm,76,145,4,25,-0.46533
untrained,2,globalnorm,76,146,4,26,0.52549
untrained,2,globalnorm,76,147,4,27,0.30621
untrained,2,globalnorm,76,148,4,28,-0.13293
untrained,2,globalnorm,76,149,4,29,-0.8006
untrained,2,globalnorm,76,150,4,30,-0.07412
untrained,2,globalnorm,76,151,4,31,-0.1288
untrained,2,globalnorm,76,152,4,32,0.038
untrained,2,globalnorm,76,153,4,33,-0.83773
untrained,2,globalnorm,76,154,4,34,-0.47608
untrained,2,globalnorm,76,155,4,35,0.21976
untrained,2,globalnorm,76,156,4,36,0.30288
untrained,2,globalnorm,76,157,4,37,-0.14383
untrained,2,globalnorm,76,158,4,38,-0.64287
untrained,2,globalnorm,76,159,4,39,-0.12115
untrained,2,globalnorm,77,0,1,0,-1.0
untrained,2,globalnorm,77,1,1,1,-0.79807
untrained,2,globalnorm,77,2,1,2,-0.3577
untrained,2,globalnorm,77,3,1,3,0.08415
untrained,2,globalnorm,77,4,1,4,0.40852
untrained,2,globalnorm,77,5,1,5,0.54628
untrained,2,globalnorm,77,6,1,6,0.47912
untrained,2,globalnorm,77,7,1,7,0.33075
untrained,2,globalnorm,77,8,1,8,0.16561
untrained,2,globalnorm,77,9,1,9,0.04757
untrained,2,globalnorm,77,10,1,10,0.04261
untrained,2,globalnorm,77,11,1,11,0.20888
untrained,2,globalnorm,77,12,1,12,0.35386
untrained,2,globalnorm,77,13,1,13,0.39438
untrained,2,globalnorm,77,14,1,14,0.35497
untrained,2,globalnorm,77,15,1,15,0.25271
untrained,2,globalnorm,77,16,1,16,0.18487
untrained,2,globalnorm,77,17,1,17,0.19466
untrained,2,globalnorm,77,18,1,18,0.21649
untrained,2,globalnorm,77,19,1,19,0.27122
untrained,2,globalnorm,77,20,1,20,0.36029
untrained,2,globalnorm,77,21,1,21,0.34107
untrained,2,globalnorm,77,22,1,22,0.18995
untrained,2,globalnorm,77,23,1,23,0.11705
untrained,2,globalnorm,77,24,1,24,0.00409
untrained,2,globalnorm,77,25,1,25,-0.00765
untrained,2,globalnorm,77,26,1,26,0.04928
untrained,2,globalnorm,77,27,1,27,0.12556
untrained,2,globalnorm,77,28,1,28,0.17401
untrained,2,globalnorm,77,29,1,29,0.18032
untrained,2,globalnorm,77,30,1,30,0.16577
untrained,2,globalnorm,77,31,1,31,0.09852
untrained,2,globalnorm,77,32,1,32,0.01366
untrained,2,globalnorm,77,33,1,33,-0.05506
untrained,2,globalnorm,77,34,1,34,0.00819
untrained,2,globalnorm,77,35,1,35,0.09373
untrained,2,globalnorm,77,36,1,36,0.11356
untrained,2,globalnorm,77,37,1,37,0.15773
untrained,2,globalnorm,77,38,1,38,0.13537
untrained,2,globalnorm,77,39,1,39,0.0656
untrained,2,globalnorm,77,40,2,0,-0.02345
untrained,2,globalnorm,77,41,2,1,-0.01913
untrained,2,globalnorm,77,42,2,2,0.05294
untrained,2,globalnorm,77,43,2,3,0.23275
untrained,2,globalnorm,77,44,2,4,0.36511
untrained,2,globalnorm,77,45,2,5,0.42989
untrained,2,globalnorm,77,46,2,6,0.45044
untrained,2,globalnorm,77,47,2,7,0.32965
untrained,2,globalnorm,77,48,2,8,0.1531
untrained,2,globalnorm,77,49,2,9,0.05861
untrained,2,globalnorm,77,50,2,10,0.02327
untrained,2,globalnorm,77,51,2,11,0.00593
untrained,2,globalnorm,77,52,2,12,0.03918
untrained,2,globalnorm,77,53,2,13,0.10376
untrained,2,globalnorm,77,54,2,14,0.13949
untrained,2,globalnorm,77,55,2,15,0.13708
untrained,2,globalnorm,77,56,2,16,0.199
untrained,2,globalnorm,77,57,2,17,0.17315
untrained,2,globalnorm,77,58,2,18,0.11639
untrained,2,globalnorm,77,59,2,19,0.049
untrained,2,globalnorm,77,60,2,20,0.03929
untrained,2,globalnorm,77,61,2,21,0.1007
untrained,2,globalnorm,77,62,2,22,0.1118
untrained,2,globalnorm,77,63,2,23,0.19862
untrained,2,globalnorm,77,64,2,24,0.25282
untrained,2,globalnorm,77,65,2,25,0.32138
untrained,2,globalnorm,77,66,2,26,0.3257
untrained,2,globalnorm,77,67,2,27,0.27784
untrained,2,globalnorm,77,68,2,28,0.09612
untrained,2,globalnorm,77,69,2,29,-0.02825
untrained,2,globalnorm,77,70,2,30,0.01313
untrained,2,globalnorm,77,71,2,31,0.01542
untrained,2,globalnorm,77,72,2,32,0.04421
untrained,2,globalnorm,77,73,2,33,0.08932
untrained,2,globalnorm,77,74,2,34,0.13174
untrained,2,globalnorm,77,75,2,35,0.26385
untrained,2,globalnorm,77,76,2,36,0.2979
untrained,2,globalnorm,77,77,2,37,0.21367
untrained,2,globalnorm,77,78,2,38,0.22874
untrained,2,globalnorm,77,79,2,39,0.29638
untrained,2,globalnorm,77,80,3,0,0.36142
untrained,2,globalnorm,77,81,3,1,0.25967
untrained,2,globalnorm,77,82,3,2,0.11974
untrained,2,globalnorm,77,83,3,3,-0.02252
untrained,2,globalnorm,77,84,3,4,-0.06241
untrained,2,globalnorm,77,85,3,5,-0.00293
untrained,2,globalnorm,77,86,3,6,0.02548
untrained,2,globalnorm,77,87,3,7,0.11765
untrained,2,globalnorm,77,88,3,8,0.09421
untrained,2,globalnorm,77,89,3,9,0.01808
untrained,2,globalnorm,77,90,3,10,-0.10175
untrained,2,globalnorm,77,91,3,11,-0.20505
untrained,2,globalnorm,77,92,3,12,-0.1498
untrained,2,globalnorm,77,93,3,13,-0.19035
untrained,2,globalnorm,77,94,3,14,-0.03095
untrained,2,globalnorm,77,95,3,15,0.0689
untrained,2,globalnorm,77,96,3,16,0.14126
untrained,2,globalnorm,77,97,3,17,0.29925
untrained,2,globalnorm,77,98,3,18,0.37571
untrained,2,globalnorm,77,99,3,19,0.41227
untrained,2,globalnorm,77,100,3,20,0.46291
untrained,2,globalnorm,77,101,3,21,0.48512
untrained,2,globalnorm,77,102,3,22,0.48795
untrained,2,globalnorm,77,103,3,23,0.4945
untrained,2,globalnorm,77,104,3,24,0.4138
untrained,2,globalnorm,77,105,3,25,0.09338
untrained,2,globalnorm,77,106,3,26,-0.21522
untrained,2,globalnorm,77,107,3,27,-0.46954
untrained,2,globalnorm,77,108,3,28,-0.4516
untrained,2,globalnorm,77,109,3,29,-0.33983
untrained,2,globalnorm,77,110,3,30,-0.14503
untrained,2,globalnorm,77,111,3,31,0.02621
untrained,2,globalnorm,77,112,3,32,0.10511
untrained,2,globalnorm,77,113,3,33,0.09475
untrained,2,globalnorm,77,114,3,34,-0.05626
untrained,2,globalnorm,77,115,3,35,-0.02546
untrained,2,globalnorm,77,116,3,36,0.03447
untrained,2,globalnorm,77,117,3,37,0.20572
untrained,2,globalnorm,77,118,3,38,0.42072
untrained,2,globalnorm,77,119,3,39,0.51603
untrained,2,globalnorm,77,120,4,0,0.45715
untrained,2,globalnorm,77,121,4,1,0.50811
untrained,2,globalnorm,77,122,4,2,0.35302
untrained,2,globalnorm,77,123,4,3,0.16386
untrained,2,globalnorm,77,124,4,4,-0.00114
untrained,2,globalnorm,77,125,4,5,-0.16505
untrained,2,globalnorm,77,126,4,6,-0.21367
untrained,2,globalnorm,77,127,4,7,-0.23771
untrained,2,globalnorm,77,128,4,8,0.00736
untrained,2,globalnorm,77,129,4,9,0.25345
untrained,2,globalnorm,77,130,4,10,0.4987
untrained,2,globalnorm,77,131,4,11,0.52242
untrained,2,globalnorm,77,132,4,12,0.36442
untrained,2,globalnorm,77,133,4,13,0.11883
untrained,2,globalnorm,77,134,4,14,-0.01552
untrained,2,globalnorm,77,135,4,15,-0.10961
untrained,2,globalnorm,77,136,4,16,-0.20308
untrained,2,globalnorm,77,137,4,17,-0.26455
untrained,2,globalnorm,77,138,4,18,-0.23435
untrained,2,globalnorm,77,139,4,19,-0.18502
untrained,2,globalnorm,77,140,4,20,-0.01454
untrained,2,globalnorm,77,141,4,21,0.2842
untrained,2,globalnorm,77,142,4,22,0.57162
untrained,2,globalnorm,77,143,4,23,0.73558
untrained,2,globalnorm,77,144,4,24,0.59195
untrained,2,globalnorm,77,145,4,25,0.22176
untrained,2,globalnorm,77,146,4,26,-0.10973
untrained,2,globalnorm,77,147,4,27,-0.35129
untrained,2,globalnorm,77,148,4,28,-0.49209
untrained,2,globalnorm,77,149,4,29,-0.40958
untrained,2,globalnorm,77,150,4,30,-0.20682
untrained,2,globalnorm,77,151,4,31,0.23052
untrained,2,globalnorm,77,152,4,32,0.52454
untrained,2,globalnorm,77,153,4,33,0.7381
untrained,2,globalnorm,77,154,4,34,0.95905
untrained,2,globalnorm,77,155,4,35,1.0
untrained,2,globalnorm,77,156,4,36,0.82543
untrained,2,globalnorm,77,157,4,37,0.61949
untrained,2,globalnorm,77,158,4,38,0.35105
untrained,2,globalnorm,77,159,4,39,0.01621
untrained,2,globalnorm,78,0,1,0,-1.0
untrained,2,globalnorm,78,1,1,1,-0.51611
untrained,2,globalnorm,78,2,1,2,0.30295
untrained,2,globalnorm,78,3,1,3,0.6323
untrained,2,globalnorm,78,4,1,4,0.49551
untrained,2,globalnorm,78,5,1,5,0.18564
untrained,2,globalnorm,78,6,1,6,0.23853
untrained,2,globalnorm,78,7,1,7,0.46913
untrained,2,globalnorm,78,8,1,8,0.55511
untrained,2,globalnorm,78,9,1,9,0.5688
untrained,2,globalnorm,78,10,1,10,0.3379
untrained,2,globalnorm,78,11,1,11,0.2817
untrained,2,globalnorm,78,12,1,12,0.36343
untrained,2,globalnorm,78,13,1,13,0.40186
untrained,2,globalnorm,78,14,1,14,0.46106
untrained,2,globalnorm,78,15,1,15,0.38987
untrained,2,globalnorm,78,16,1,16,0.35817
untrained,2,globalnorm,78,17,1,17,0.3255
untrained,2,globalnorm,78,18,1,18,0.30699
untrained,2,globalnorm,78,19,1,19,0.24233
untrained,2,globalnorm,78,20,1,20,0.11755
untrained,2,globalnorm,78,21,1,21,0.05989
untrained,2,globalnorm,78,22,1,22,0.07178
untrained,2,globalnorm,78,23,1,23,0.11312
untrained,2,globalnorm,78,24,1,24,0.18623
untrained,2,globalnorm,78,25,1,25,0.15248
untrained,2,globalnorm,78,26,1,26,0.09513
untrained,2,globalnorm,78,27,1,27,0.09665
untrained,2,globalnorm,78,28,1,28,0.24886
untrained,2,globalnorm,78,29,1,29,0.33891
untrained,2,globalnorm,78,30,1,30,0.41419
untrained,2,globalnorm,78,31,1,31,0.24807
untrained,2,globalnorm,78,32,1,32,-0.02461
untrained,2,globalnorm,78,33,1,33,-0.15036
untrained,2,globalnorm,78,34,1,34,0.02677
untrained,2,globalnorm,78,35,1,35,0.2316
untrained,2,globalnorm,78,36,1,36,0.36637
untrained,2,globalnorm,78,37,1,37,0.41279
untrained,2,globalnorm,78,38,1,38,0.34689
untrained,2,globalnorm,78,39,1,39,0.18472
untrained,2,globalnorm,78,40,2,0,0.13375
untrained,2,globalnorm,78,41,2,1,0.16904
untrained,2,globalnorm,78,42,2,2,0.20109
untrained,2,globalnorm,78,43,2,3,-0.00922
untrained,2,globalnorm,78,44,2,4,-0.13952
untrained,2,globalnorm,78,45,2,5,0.1124
untrained,2,globalnorm,78,46,2,6,0.35885
untrained,2,globalnorm,78,47,2,7,0.42865
untrained,2,globalnorm,78,48,2,8,0.32289
untrained,2,globalnorm,78,49,2,9,0.21558
untrained,2,globalnorm,78,50,2,10,0.17505
untrained,2,globalnorm,78,51,2,11,0.21031
untrained,2,globalnorm,78,52,2,12,0.35129
untrained,2,globalnorm,78,53,2,13,0.57646
untrained,2,globalnorm,78,54,2,14,0.48545
untrained,2,globalnorm,78,55,2,15,0.20133
untrained,2,globalnorm,78,56,2,16,0.00388
untrained,2,globalnorm,78,57,2,17,-0.16298
untrained,2,globalnorm,78,58,2,18,-0.15979
untrained,2,globalnorm,78,59,2,19,-0.0517
untrained,2,globalnorm,78,60,2,20,0.1816
untrained,2,globalnorm,78,61,2,21,0.51645
untrained,2,globalnorm,78,62,2,22,0.66743
untrained,2,globalnorm,78,63,2,23,0.81153
untrained,2,globalnorm,78,64,2,24,0.49144
untrained,2,globalnorm,78,65,2,25,-0.00737
untrained,2,globalnorm,78,66,2,26,-0.23969
untrained,2,globalnorm,78,67,2,27,-0.00244
untrained,2,globalnorm,78,68,2,28,0.30955
untrained,2,globalnorm,78,69,2,29,0.33896
untrained,2,globalnorm,78,70,2,30,0.169
untrained,2,globalnorm,78,71,2,31,-0.05332
untrained,2,globalnorm,78,72,2,32,-0.1679
untrained,2,globalnorm,78,73,2,33,0.03197
untrained,2,globalnorm,78,74,2,34,0.31868
untrained,2,globalnorm,78,75,2,35,0.4546
untrained,2,globalnorm,78,76,2,36,0.3081
untrained,2,globalnorm,78,77,2,37,0.00884
untrained,2,globalnorm,78,78,2,38,0.06101
untrained,2,globalnorm,78,79,2,39,0.49739
untrained,2,globalnorm,78,80,3,0,0.62229
untrained,2,globalnorm,78,81,3,1,0.65175
untrained,2,globalnorm,78,82,3,2,0.41471
untrained,2,globalnorm,78,83,3,3,0.3418
untrained,2,globalnorm,78,84,3,4,0.30267
untrained,2,globalnorm,78,85,3,5,0.27716
untrained,2,globalnorm,78,86,3,6,0.17802
untrained,2,globalnorm,78,87,3,7,0.196
untrained,2,globalnorm,78,88,3,8,0.23154
untrained,2,globalnorm,78,89,3,9,0.27724
untrained,2,globalnorm,78,90,3,10,0.41134
untrained,2,globalnorm,78,91,3,11,0.47684
untrained,2,globalnorm,78,92,3,12,0.52746
untrained,2,globalnorm,78,93,3,13,0.42635
untrained,2,globalnorm,78,94,3,14,0.46815
untrained,2,globalnorm,78,95,3,15,0.49369
untrained,2,globalnorm,78,96,3,16,0.391
untrained,2,globalnorm,78,97,3,17,0.21152
untrained,2,globalnorm,78,98,3,18,-0.07132
untrained,2,globalnorm,78,99,3,19,-0.25838
untrained,2,globalnorm,78,100,3,20,-0.36246
untrained,2,globalnorm,78,101,3,21,-0.2168
untrained,2,globalnorm,78,102,3,22,-0.12317
untrained,2,globalnorm,78,103,3,23,-0.06388
untrained,2,globalnorm,78,104,3,24,0.17609
untrained,2,globalnorm,78,105,3,25,0.21935
untrained,2,globalnorm,78,106,3,26,0.33086
untrained,2,globalnorm,78,107,3,27,0.33151
untrained,2,globalnorm,78,108,3,28,0.17302
untrained,2,globalnorm,78,109,3,29,0.14966
untrained,2,globalnorm,78,110,3,30,0.30047
untrained,2,globalnorm,78,111,3,31,0.58987
untrained,2,globalnorm,78,112,3,32,0.96478
untrained,2,globalnorm,78,113,3,33,1.0
untrained,2,globalnorm,78,114,3,34,0.7751
untrained,2,globalnorm,78,115,3,35,0.37947
untrained,2,globalnorm,78,116,3,36,0.26989
untrained,2,globalnorm,78,117,3,37,0.514
untrained,2,globalnorm,78,118,3,38,0.70832
untrained,2,globalnorm,78,119,3,39,0.69155
untrained,2,globalnorm,78,120,4,0,-0.16275
untrained,2,globalnorm,78,121,4,1,-0.1838
untrained,2,globalnorm,78,122,4,2,-0.29391
untrained,2,globalnorm,78,123,4,3,-0.12866
untrained,2,globalnorm,78,124,4,4,-0.02132
untrained,2,globalnorm,78,125,4,5,0.14508
untrained,2,globalnorm,78,126,4,6,0.23824
untrained,2,globalnorm,78,127,4,7,0.33485
untrained,2,globalnorm,78,128,4,8,0.53961
untrained,2,globalnorm,78,129,4,9,0.51822
untrained,2,globalnorm,78,130,4,10,0.39157
untrained,2,globalnorm,78,131,4,11,0.02613
untrained,2,globalnorm,78,132,4,12,-0.16269
untrained,2,globalnorm,78,133,4,13,-0.03443
untrained,2,globalnorm,78,134,4,14,0.28151
untrained,2,globalnorm,78,135,4,15,0.48774
untrained,2,globalnorm,78,136,4,16,0.53325
untrained,2,globalnorm,78,137,4,17,0.23849
untrained,2,globalnorm,78,138,4,18,-0.01294
untrained,2,globalnorm,78,139,4,19,-0.06032
untrained,2,globalnorm,78,140,4,20,0.08263
untrained,2,globalnorm,78,141,4,21,0.43111
untrained,2,globalnorm,78,142,4,22,0.42093
untrained,2,globalnorm,78,143,4,23,0.27815
untrained,2,globalnorm,78,144,4,24,0.11284
untrained,2,globalnorm,78,145,4,25,-0.05479
untrained,2,globalnorm,78,146,4,26,-0.0605
untrained,2,globalnorm,78,147,4,27,-0.07272
untrained,2,globalnorm,78,148,4,28,-0.05555
untrained,2,globalnorm,78,149,4,29,0.1591
untrained,2,globalnorm,78,150,4,30,0.05114
untrained,2,globalnorm,78,151,4,31,-0.02055
untrained,2,globalnorm,78,152,4,32,-0.01742
untrained,2,globalnorm,78,153,4,33,0.25794
untrained,2,globalnorm,78,154,4,34,0.51555
untrained,2,globalnorm,78,155,4,35,0.59727
untrained,2,globalnorm,78,156,4,36,0.59507
untrained,2,globalnorm,78,157,4,37,0.52359
untrained,2,globalnorm,78,158,4,38,0.37873
untrained,2,globalnorm,78,159,4,39,0.21545
untrained,2,globalnorm,79,0,1,0,0.49682
untrained,2,globalnorm,79,1,1,1,-0.88086
