mode,phase,seed,sort,unit_rank,time_bin,peak_count,value
alt_basis,initial_d30,1,freq,36,20,5,0.88082
alt_basis,initial_d30,1,freq,36,21,5,0.13046
alt_basis,initial_d30,1,freq,36,22,5,-0.71425
alt_basis,initial_d30,1,freq,36,23,5,-0.98711
alt_basis,initial_d30,1,freq,36,24,5,-0.47315
alt_basis,initial_d30,1,freq,36,25,5,0.42193
alt_basis,initial_d30,1,freq,36,26,5,0.99209
alt_basis,initial_d30,1,freq,36,27,5,0.78779
alt_basis,initial_d30,1,freq,36,28,5,-0.0295
alt_basis,initial_d30,1,freq,36,29,5,-0.81497
alt_basis,initial_d30,1,freq,37,0,6,0.23517
alt_basis,initial_d30,1,freq,37,1,6,-0.80165
alt_basis,initial_d30,1,freq,37,2,6,-0.87385
alt_basis,initial_d30,1,freq,37,3,6,0.10287
alt_basis,initial_d30,1,freq,37,4,6,0.97792
alt_basis,initial_d30,1,freq,37,5,6,0.72121
alt_basis,initial_d30,1,freq,37,6,6,-0.36425
alt_basis,initial_d30,1,freq,37,7,6,-1.0
alt_basis,initial_d30,1,freq,37,8,6,-0.43791
alt_basis,initial_d30,1,freq,37,9,6,0.65944
alt_basis,initial_d30,1,freq,37,10,6,0.99981
alt_basis,initial_d30,1,freq,37,11,6,0.18302
alt_basis,initial_d30,1,freq,37,12,6,-0.82853
alt_basis,initial_d30,1,freq,37,13,6,-0.84384
alt_basis,initial_d30,1,freq,37,14,6,0.15441
alt_basis,initial_d30,1,freq,37,15,6,0.9903
alt_basis,initial_d30,1,freq,37,16,6,0.67988
alt_basis,initial_d30,1,freq,37,17,6,-0.41059
alt_basis,initial_d30,1,freq,37,18,6,-0.99679
alt_basis,initial_d30,1,freq,37,19,6,-0.38897
alt_basis,initial_d30,1,freq,37,20,6,0.69647
alt_basis,initial_d30,1,freq,37,21,6,0.98134
alt_basis,initial_d30,1,freq,37,22,6,0.13083
alt_basis,initial_d30,1,freq,37,23,6,-0.85297
alt_basis,initial_d30,1,freq,37,24,6,-0.81178
alt_basis,initial_d30,1,freq,37,25,6,0.20518
alt_basis,initial_d30,1,freq,37,26,6,1.0
alt_basis,initial_d30,1,freq,37,27,6,0.63712
alt_basis,initial_d30,1,freq,37,28,6,-0.45544
alt_basis,initial_d30,1,freq,37,29,6,-0.99093
alt_basis,initial_d30,1,freq,38,0,6,0.41811
alt_basis,initial_d30,1,freq,38,1,6,-0.59242
alt_basis,initial_d30,1,freq,38,2,6,-1.0
alt_basis,initial_d30,1,freq,38,3,6,-0.39694
alt_basis,initial_d30,1,freq,38,4,6,0.60662
alt_basis,initial_d30,1,freq,38,5,6,1.0
alt_basis,initial_d30,1,freq,38,6,6,0.38982
alt_basis,initial_d30,1,freq,38,7,6,-0.60664
alt_basis,initial_d30,1,freq,38,8,6,-0.98591
alt_basis,initial_d30,1,freq,38,9,6,-0.36881
alt_basis,initial_d30,1,freq,38,10,6,0.62045
alt_basis,initial_d30,1,freq,38,11,6,0.98568
alt_basis,initial_d30,1,freq,38,12,6,0.36185
alt_basis,initial_d30,1,freq,38,13,6,-0.62009
alt_basis,initial_d30,1,freq,38,14,6,-0.97135
alt_basis,initial_d30,1,freq,38,15,6,-0.341
alt_basis,initial_d30,1,freq,38,16,6,0.6335
alt_basis,initial_d30,1,freq,38,17,6,0.97089
alt_basis,initial_d30,1,freq,38,18,6,0.3342
alt_basis,initial_d30,1,freq,38,19,6,-0.63275
alt_basis,initial_d30,1,freq,38,20,6,-0.95635
alt_basis,initial_d30,1,freq,38,21,6,-0.31352
alt_basis,initial_d30,1,freq,38,22,6,0.64578
alt_basis,initial_d30,1,freq,38,23,6,0.95568
alt_basis,initial_d30,1,freq,38,24,6,0.30689
alt_basis,initial_d30,1,freq,38,25,6,-0.64465
alt_basis,initial_d30,1,freq,38,26,6,-0.94093
alt_basis,initial_d30,1,freq,38,27,6,-0.28638
alt_basis,initial_d30,1,freq,38,28,6,0.65729
alt_basis,initial_d30,1,freq,38,29,6,0.94005
alt_basis,initial_d30,1,freq,39,0,6,0.39676
alt_basis,initial_d30,1,freq,39,1,6,-0.56233
alt_basis,initial_d30,1,freq,39,2,6,-1.0
alt_basis,initial_d30,1,freq,39,3,6,-0.5175
alt_basis,initial_d30,1,freq,39,4,6,0.44186
alt_basis,initial_d30,1,freq,39,5,6,1.0
alt_basis,initial_d30,1,freq,39,6,6,0.64776
alt_basis,initial_d30,1,freq,39,7,6,-0.29064
alt_basis,initial_d30,1,freq,39,8,6,-0.956
alt_basis,initial_d30,1,freq,39,9,6,-0.74084
alt_basis,initial_d30,1,freq,39,10,6,0.15598
alt_basis,initial_d30,1,freq,39,11,6,0.91305
alt_basis,initial_d30,1,freq,39,12,6,0.83871
alt_basis,initial_d30,1,freq,39,13,6,0.00299
alt_basis,initial_d30,1,freq,39,14,6,-0.82834
alt_basis,initial_d30,1,freq,39,15,6,-0.89543
alt_basis,initial_d30,1,freq,39,16,6,-0.13885
alt_basis,initial_d30,1,freq,39,17,6,0.74781
alt_basis,initial_d30,1,freq,39,18,6,0.95377
alt_basis,initial_d30,1,freq,39,19,6,0.29249
alt_basis,initial_d30,1,freq,39,20,6,-0.62945
alt_basis,initial_d30,1,freq,39,21,6,-0.96871
alt_basis,initial_d30,1,freq,39,22,6,-0.41664
alt_basis,initial_d30,1,freq,39,23,6,0.51992
alt_basis,initial_d30,1,freq,39,24,6,0.98398
alt_basis,initial_d30,1,freq,39,25,6,0.55253
alt_basis,initial_d30,1,freq,39,26,6,-0.37784
alt_basis,initial_d30,1,freq,39,27,6,-0.95548
alt_basis,initial_d30,1,freq,39,28,6,-0.6533
alt_basis,initial_d30,1,freq,39,29,6,0.25031
alt_basis,initial_d30,1,freq,40,0,6,0.37657
alt_basis,initial_d30,1,freq,40,1,6,-0.75989
alt_basis,initial_d30,1,freq,40,2,6,-0.91764
alt_basis,initial_d30,1,freq,40,3,6,0.09916
alt_basis,initial_d30,1,freq,40,4,6,0.99519
alt_basis,initial_d30,1,freq,40,5,6,0.63405
alt_basis,initial_d30,1,freq,40,6,6,-0.52048
alt_basis,initial_d30,1,freq,40,7,6,-1.0
alt_basis,initial_d30,1,freq,40,8,6,-0.19904
alt_basis,initial_d30,1,freq,40,9,6,0.86046
alt_basis,initial_d30,1,freq,40,10,6,0.83303
alt_basis,initial_d30,1,freq,40,11,6,-0.24174
alt_basis,initial_d30,1,freq,40,12,6,-0.99553
alt_basis,initial_d30,1,freq,40,13,6,-0.4733
alt_basis,initial_d30,1,freq,40,14,6,0.65669
alt_basis,initial_d30,1,freq,40,15,6,0.95799
alt_basis,initial_d30,1,freq,40,16,6,0.05195
alt_basis,initial_d30,1,freq,40,17,6,-0.90649
alt_basis,initial_d30,1,freq,40,18,6,-0.701
alt_basis,initial_d30,1,freq,40,19,6,0.40257
alt_basis,initial_d30,1,freq,40,20,6,1.0
alt_basis,initial_d30,1,freq,40,21,6,0.33548
alt_basis,initial_d30,1,freq,40,22,6,-0.74226
alt_basis,initial_d30,1,freq,40,23,6,-0.86392
alt_basis,initial_d30,1,freq,40,24,6,0.12066
alt_basis,initial_d30,1,freq,40,25,6,0.95732
alt_basis,initial_d30,1,freq,40,26,6,0.58514
alt_basis,initial_d30,1,freq,40,27,6,-0.51833
alt_basis,initial_d30,1,freq,40,28,6,-0.94974
alt_basis,initial_d30,1,freq,40,29,6,-0.16465
alt_basis,initial_d30,1,freq,41,0,7,-0.03689
alt_basis,initial_d30,1,freq,41,1,7,0.97871
alt_basis,initial_d30,1,freq,41,2,7,0.47794
alt_basis,initial_d30,1,freq,41,3,7,-0.76259
alt_basis,initial_d30,1,freq,41,4,7,-0.82051
alt_basis,initial_d30,1,freq,41,5,7,0.39333
alt_basis,initial_d30,1,freq,41,6,7,0.99766
alt_basis,initial_d30,1,freq,41,7,7,0.05646
alt_basis,initial_d30,1,freq,41,8,7,-0.97126
alt_basis,initial_d30,1,freq,41,9,7,-0.49318
alt_basis,initial_d30,1,freq,41,10,7,0.74926
alt_basis,initial_d30,1,freq,41,11,7,0.83072
alt_basis,initial_d30,1,freq,41,12,7,-0.37444
alt_basis,initial_d30,1,freq,41,13,7,-0.99838
alt_basis,initial_d30,1,freq,41,14,7,-0.07469
alt_basis,initial_d30,1,freq,41,15,7,0.96475
alt_basis,initial_d30,1,freq,41,16,7,0.50945
alt_basis,initial_d30,1,freq,41,17,7,-0.73445
alt_basis,initial_d30,1,freq,41,18,7,-0.83933
alt_basis,initial_d30,1,freq,41,19,7,0.35674
alt_basis,initial_d30,1,freq,41,20,7,1.0
alt_basis,initial_d30,1,freq,41,21,7,0.09409
alt_basis,initial_d30,1,freq,41,22,7,-0.95666
alt_basis,initial_d30,1,freq,41,23,7,-0.52422
alt_basis,initial_d30,1,freq,41,24,7,0.72069
alt_basis,initial_d30,1,freq,41,25,7,0.84888
alt_basis,initial_d30,1,freq,41,26,7,-0.33771
alt_basis,initial_d30,1,freq,41,27,7,-1.0
alt_basis,initial_d30,1,freq,41,28,7,-0.11213
alt_basis,initial_d30,1,freq,41,29,7,0.94952
alt_basis,initial_d30,1,freq,42,0,7,0.67597
alt_basis,initial_d30,1,freq,42,1,7,0.78977
alt_basis,initial_d30,1,freq,42,2,7,-0.55767
alt_basis,initial_d30,1,freq,42,3,7,-0.88555
alt_basis,initial_d30,1,freq,42,4,7,0.40909
alt_basis,initial_d30,1,freq,42,5,7,0.94253
alt_basis,initial_d30,1,freq,42,6,7,-0.26665
alt_basis,initial_d30,1,freq,42,7,7,-0.99198
alt_basis,initial_d30,1,freq,42,8,7,0.10131
alt_basis,initial_d30,1,freq,42,9,7,1.0
alt_basis,initial_d30,1,freq,42,10,7,0.0501
alt_basis,initial_d30,1,freq,42,11,7,-0.99908
alt_basis,initial_d30,1,freq,42,12,7,-0.21641
alt_basis,initial_d30,1,freq,42,13,7,0.9566
alt_basis,initial_d30,1,freq,42,14,7,0.36076
alt_basis,initial_d30,1,freq,42,15,7,-0.90634
alt_basis,initial_d30,1,freq,42,16,7,-0.51216
alt_basis,initial_d30,1,freq,42,17,7,0.81691
alt_basis,initial_d30,1,freq,42,18,7,0.63416
alt_basis,initial_d30,1,freq,42,19,7,-0.72327
alt_basis,initial_d30,1,freq,42,20,7,-0.75633
alt_basis,initial_d30,1,freq,42,21,7,0.59513
alt_basis,initial_d30,1,freq,42,22,7,0.84295
alt_basis,initial_d30,1,freq,42,23,7,-0.46842
alt_basis,initial_d30,1,freq,42,24,7,-0.92451
alt_basis,initial_d30,1,freq,42,25,7,0.31369
alt_basis,initial_d30,1,freq,42,26,7,0.96632
alt_basis,initial_d30,1,freq,42,27,7,-0.16753
alt_basis,initial_d30,1,freq,42,28,7,-1.0
alt_basis,initial_d30,1,freq,42,29,7,0.00096
alt_basis,initial_d30,1,freq,43,0,8,0.92701
alt_basis,initial_d30,1,freq,43,1,8,0.38239
alt_basis,initial_d30,1,freq,43,2,8,-0.95122
alt_basis,initial_d30,1,freq,43,3,8,-0.31202
alt_basis,initial_d30,1,freq,43,4,8,0.97201
alt_basis,initial_d30,1,freq,43,5,8,0.24206
alt_basis,initial_d30,1,freq,43,6,8,-0.986
alt_basis,initial_d30,1,freq,43,7,8,-0.16955
alt_basis,initial_d30,1,freq,43,8,8,0.99644
alt_basis,initial_d30,1,freq,43,9,8,0.09821
alt_basis,initial_d30,1,freq,43,10,8,-1.0
alt_basis,initial_d30,1,freq,43,11,8,-0.02508
alt_basis,initial_d30,1,freq,43,12,8,1.0
alt_basis,initial_d30,1,freq,43,13,8,-0.04614
alt_basis,initial_d30,1,freq,43,14,8,-0.99316
alt_basis,initial_d30,1,freq,43,15,8,0.11839
alt_basis,initial_d30,1,freq,43,16,8,0.98285
alt_basis,initial_d30,1,freq,43,17,8,-0.18799
alt_basis,initial_d30,1,freq,43,18,8,-0.96583
alt_basis,initial_d30,1,freq,43,19,8,0.25789
alt_basis,initial_d30,1,freq,43,20,8,0.94555
alt_basis,initial_d30,1,freq,43,21,8,-0.32443
alt_basis,initial_d30,1,freq,43,22,8,-0.91881
alt_basis,initial_d30,1,freq,43,23,8,0.39059
alt_basis,initial_d30,1,freq,43,24,8,0.8891
alt_basis,initial_d30,1,freq,43,25,8,-0.45271
alt_basis,initial_d30,1,freq,43,26,8,-0.85327
alt_basis,initial_d30,1,freq,43,27,8,0.51381
alt_basis,initial_d30,1,freq,43,28,8,0.81486
alt_basis,initial_d30,1,freq,43,29,8,-0.57026
alt_basis,initial_d30,1,freq,44,0,9,-0.92513
alt_basis,initial_d30,1,freq,44,1,9,0.71858
alt_basis,initial_d30,1,freq,44,2,9,0.39454
alt_basis,initial_d30,1,freq,44,3,9,-1.0
alt_basis,initial_d30,1,freq,44,4,9,0.3778
alt_basis,initial_d30,1,freq,44,5,9,0.72692
alt_basis,initial_d30,1,freq,44,6,9,-0.91142
alt_basis,initial_d30,1,freq,44,7,9,-0.02074
alt_basis,initial_d30,1,freq,44,8,9,0.93995
alt_basis,initial_d30,1,freq,44,9,9,-0.67498
alt_basis,initial_d30,1,freq,44,10,9,-0.41203
alt_basis,initial_d30,1,freq,44,11,9,1.0
alt_basis,initial_d30,1,freq,44,12,9,-0.33009
alt_basis,initial_d30,1,freq,44,13,9,-0.73274
alt_basis,initial_d30,1,freq,44,14,9,0.8985
alt_basis,initial_d30,1,freq,44,15,9,0.06658
alt_basis,initial_d30,1,freq,44,16,9,-0.93146
alt_basis,initial_d30,1,freq,44,17,9,0.6531
alt_basis,initial_d30,1,freq,44,18,9,0.45037
alt_basis,initial_d30,1,freq,44,19,9,-0.97691
alt_basis,initial_d30,1,freq,44,20,9,0.30464
alt_basis,initial_d30,1,freq,44,21,9,0.75922
alt_basis,initial_d30,1,freq,44,22,9,-0.86287
alt_basis,initial_d30,1,freq,44,23,9,-0.08967
alt_basis,initial_d30,1,freq,44,24,9,0.94364
alt_basis,initial_d30,1,freq,44,25,9,-0.60902
alt_basis,initial_d30,1,freq,44,26,9,-0.4656
alt_basis,initial_d30,1,freq,44,27,9,0.97471
alt_basis,initial_d30,1,freq,44,28,9,-0.25753
alt_basis,initial_d30,1,freq,44,29,9,-0.76238
alt_basis,initial_d30,1,freq,45,0,9,0.99659
alt_basis,initial_d30,1,freq,45,1,9,-0.01365
alt_basis,initial_d30,1,freq,45,2,9,-0.99124
alt_basis,initial_d30,1,freq,45,3,9,0.36515
alt_basis,initial_d30,1,freq,45,4,9,0.86097
alt_basis,initial_d30,1,freq,45,5,9,-0.67046
alt_basis,initial_d30,1,freq,45,6,9,-0.62271
alt_basis,initial_d30,1,freq,45,7,9,0.89082
alt_basis,initial_d30,1,freq,45,8,9,0.3062
alt_basis,initial_d30,1,freq,45,9,9,-0.999
alt_basis,initial_d30,1,freq,45,10,9,0.04825
alt_basis,initial_d30,1,freq,45,11,9,0.98114
alt_basis,initial_d30,1,freq,45,12,9,-0.39638
alt_basis,initial_d30,1,freq,45,13,9,-0.84003
alt_basis,initial_d30,1,freq,45,14,9,0.694
alt_basis,initial_d30,1,freq,45,15,9,0.5932
alt_basis,initial_d30,1,freq,45,16,9,-0.90411
alt_basis,initial_d30,1,freq,45,17,9,-0.27223
alt_basis,initial_d30,1,freq,45,18,9,1.0
alt_basis,initial_d30,1,freq,45,19,9,-0.08279
alt_basis,initial_d30,1,freq,45,20,9,-0.97012
alt_basis,initial_d30,1,freq,45,21,9,0.42676
alt_basis,initial_d30,1,freq,45,22,9,0.81801
alt_basis,initial_d30,1,freq,45,23,9,-0.71679
alt_basis,initial_d30,1,freq,45,24,9,-0.56334
alt_basis,initial_d30,1,freq,45,25,9,0.91606
alt_basis,initial_d30,1,freq,45,26,9,0.23792
alt_basis,initial_d30,1,freq,45,27,9,-1.0
alt_basis,initial_d30,1,freq,45,28,9,0.11685
alt_basis,initial_d30,1,freq,45,29,9,0.95781
alt_basis,initial_d30,1,freq,46,0,10,0.91376
alt_basis,initial_d30,1,freq,46,1,10,-0.75587
alt_basis,initial_d30,1,freq,46,2,10,-0.34778
alt_basis,initial_d30,1,freq,46,3,10,1.0
alt_basis,initial_d30,1,freq,46,4,10,-0.45234
alt_basis,initial_d30,1,freq,46,5,10,-0.66921
alt_basis,initial_d30,1,freq,46,6,10,0.94678
alt_basis,initial_d30,1,freq,46,7,10,-0.09064
alt_basis,initial_d30,1,freq,46,8,10,-0.89675
alt_basis,initial_d30,1,freq,46,9,10,0.76274
alt_basis,initial_d30,1,freq,46,10,10,0.27895
alt_basis,initial_d30,1,freq,46,11,10,-1.0
alt_basis,initial_d30,1,freq,46,12,10,0.4744
alt_basis,initial_d30,1,freq,46,13,10,0.60555
alt_basis,initial_d30,1,freq,46,14,10,-0.96593
alt_basis,initial_d30,1,freq,46,15,10,0.12241
alt_basis,initial_d30,1,freq,46,16,10,0.84465
alt_basis,initial_d30,1,freq,46,17,10,-0.80054
alt_basis,initial_d30,1,freq,46,18,10,-0.24424
alt_basis,initial_d30,1,freq,46,19,10,0.96421
alt_basis,initial_d30,1,freq,46,20,10,-0.52779
alt_basis,initial_d30,1,freq,46,21,10,-0.575
alt_basis,initial_d30,1,freq,46,22,10,0.94891
alt_basis,initial_d30,1,freq,46,23,10,-0.1862
alt_basis,initial_d30,1,freq,46,24,10,-0.82474
alt_basis,initial_d30,1,freq,46,25,10,0.80213
alt_basis,initial_d30,1,freq,46,26,10,0.1766
alt_basis,initial_d30,1,freq,46,27,10,-0.95988
alt_basis,initial_d30,1,freq,46,28,10,0.54531
alt_basis,initial_d30,1,freq,46,29,10,0.51055
alt_basis,initial_d30,1,freq,47,0,11,-0.36946
alt_basis,initial_d30,1,freq,47,1,11,0.98552
alt_basis,initial_d30,1,freq,47,2,11,-0.7706
alt_basis,initial_d30,1,freq,47,3,11,-0.08628
alt_basis,initial_d30,1,freq,47,4,11,0.87349
alt_basis,initial_d30,1,freq,47,5,11,-0.92341
alt_basis,initial_d30,1,freq,47,6,11,0.2029
alt_basis,initial_d30,1,freq,47,7,11,0.6906
alt_basis,initial_d30,1,freq,47,8,11,-1.0
alt_basis,initial_d30,1,freq,47,9,11,0.47439
alt_basis,initial_d30,1,freq,47,10,11,0.45209
alt_basis,initial_d30,1,freq,47,11,11,-0.99441
alt_basis,initial_d30,1,freq,47,12,11,0.70609
alt_basis,initial_d30,1,freq,47,13,11,0.17769
alt_basis,initial_d30,1,freq,47,14,11,-0.90743
alt_basis,initial_d30,1,freq,47,15,11,0.8792
alt_basis,initial_d30,1,freq,47,16,11,-0.11001
alt_basis,initial_d30,1,freq,47,17,11,-0.74652
alt_basis,initial_d30,1,freq,47,18,11,0.97981
alt_basis,initial_d30,1,freq,47,19,11,-0.38743
alt_basis,initial_d30,1,freq,47,20,11,-0.52513
alt_basis,initial_d30,1,freq,47,21,11,1.0
alt_basis,initial_d30,1,freq,47,22,11,-0.63194
alt_basis,initial_d30,1,freq,47,23,11,-0.26161
alt_basis,initial_d30,1,freq,47,24,11,0.93844
alt_basis,initial_d30,1,freq,47,25,11,-0.82368
alt_basis,initial_d30,1,freq,47,26,11,0.02232
alt_basis,initial_d30,1,freq,47,27,11,0.8005
alt_basis,initial_d30,1,freq,47,28,11,-0.94718
alt_basis,initial_d30,1,freq,47,29,11,0.30336
alt_basis,initial_d30,1,freq,48,0,12,0.37661
alt_basis,initial_d30,1,freq,48,1,12,0.2002
alt_basis,initial_d30,1,freq,48,2,12,-0.69633
alt_basis,initial_d30,1,freq,48,3,12,0.98736
alt_basis,initial_d30,1,freq,48,4,12,-0.94881
alt_basis,initial_d30,1,freq,48,5,12,0.62605
alt_basis,initial_d30,1,freq,48,6,12,-0.08918
alt_basis,initial_d30,1,freq,48,7,12,-0.45874
alt_basis,initial_d30,1,freq,48,8,12,0.87675
alt_basis,initial_d30,1,freq,48,9,12,-1.0
alt_basis,initial_d30,1,freq,48,10,12,0.82256
alt_basis,initial_d30,1,freq,48,11,12,-0.36853
alt_basis,initial_d30,1,freq,48,12,12,-0.1852
alt_basis,initial_d30,1,freq,48,13,12,0.69566
alt_basis,initial_d30,1,freq,48,14,12,-0.96858
alt_basis,initial_d30,1,freq,48,15,12,0.95052
alt_basis,initial_d30,1,freq,48,16,12,-0.61506
alt_basis,initial_d30,1,freq,48,17,12,0.10161
alt_basis,initial_d30,1,freq,48,18,12,0.45949
alt_basis,initial_d30,1,freq,48,19,12,-0.85779
alt_basis,initial_d30,1,freq,48,20,12,1.0
alt_basis,initial_d30,1,freq,48,21,12,-0.80887
alt_basis,initial_d30,1,freq,48,22,12,0.37812
alt_basis,initial_d30,1,freq,48,23,12,0.18802
alt_basis,initial_d30,1,freq,48,24,12,-0.67735
alt_basis,initial_d30,1,freq,48,25,12,0.96761
alt_basis,initial_d30,1,freq,48,26,12,-0.93453
alt_basis,initial_d30,1,freq,48,27,12,0.62177
alt_basis,initial_d30,1,freq,48,28,12,-0.09624
alt_basis,initial_d30,1,freq,48,29,12,-0.44261
alt_basis,initial_d30,1,freq,49,0,13,-0.66169
alt_basis,initial_d30,1,freq,49,1,13,0.30114
alt_basis,initial_d30,1,freq,49,2,13,0.09989
alt_basis,initial_d30,1,freq,49,3,13,-0.49169
alt_basis,initial_d30,1,freq,49,4,13,0.79672
alt_basis,initial_d30,1,freq,49,5,13,-0.98085
alt_basis,initial_d30,1,freq,49,6,13,1.0
alt_basis,initial_d30,1,freq,49,7,13,-0.86602
alt_basis,initial_d30,1,freq,49,8,13,0.58593
alt_basis,initial_d30,1,freq,49,9,13,-0.21955
alt_basis,initial_d30,1,freq,49,10,13,-0.18891
alt_basis,initial_d30,1,freq,49,11,13,0.55915
alt_basis,initial_d30,1,freq,49,12,13,-0.84651
alt_basis,initial_d30,1,freq,49,13,13,0.99031
alt_basis,initial_d30,1,freq,49,14,13,-0.98237
alt_basis,initial_d30,1,freq,49,15,13,0.80948
alt_basis,initial_d30,1,freq,49,16,13,-0.51428
alt_basis,initial_d30,1,freq,49,17,13,0.12962
alt_basis,initial_d30,1,freq,49,18,13,0.26796
alt_basis,initial_d30,1,freq,49,19,13,-0.62936
alt_basis,initial_d30,1,freq,49,20,13,0.88193
alt_basis,initial_d30,1,freq,49,21,13,-1.0
alt_basis,initial_d30,1,freq,49,22,13,0.95011
alt_basis,initial_d30,1,freq,49,23,13,-0.75519
alt_basis,initial_d30,1,freq,49,24,13,0.43202
alt_basis,initial_d30,1,freq,49,25,13,-0.04732
alt_basis,initial_d30,1,freq,49,26,13,-0.3518
alt_basis,initial_d30,1,freq,49,27,13,0.68658
alt_basis,initial_d30,1,freq,49,28,13,-0.91808
alt_basis,initial_d30,1,freq,49,29,13,0.99463
alt_basis,initial_d30,1,time,0,0,,1.0
alt_basis,initial_d30,1,time,0,1,,0.93107
alt_basis,initial_d30,1,time,0,2,,0.86179
alt_basis,initial_d30,1,time,0,3,,0.7929
alt_basis,initial_d30,1,time,0,4,,0.72341
alt_basis,initial_d30,1,time,0,5,,0.65462
alt_basis,initial_d30,1,time,0,6,,0.58509
alt_basis,initial_d30,1,time,0,7,,0.51614
alt_basis,initial_d30,1,time,0,8,,0.44688
alt_basis,initial_d30,1,time,0,9,,0.37792
alt_basis,initial_d30,1,time,0,10,,0.30906
alt_basis,initial_d30,1,time,0,11,,0.23974
alt_basis,initial_d30,1,time,0,12,,0.17035
alt_basis,initial_d30,1,time,0,13,,0.10138
alt_basis,initial_d30,1,time,0,14,,0.03244
alt_basis,initial_d30,1,time,0,15,,-0.03623
alt_basis,initial_d30,1,time,0,16,,-0.1054
alt_basis,initial_d30,1,time,0,17,,-0.17393
alt_basis,initial_d30,1,time,0,18,,-0.24312
alt_basis,initial_d30,1,time,0,19,,-0.31193
alt_basis,initial_d30,1,time,0,20,,-0.38028
alt_basis,initial_d30,1,time,0,21,,-0.44979
alt_basis,initial_d30,1,time,0,22,,-0.51864
alt_basis,initial_d30,1,time,0,23,,-0.58728
alt_basis,initial_d30,1,time,0,24,,-0.65647
alt_basis,initial_d30,1,time,0,25,,-0.7251
alt_basis,initial_d30,1,time,0,26,,-0.79363
alt_basis,initial_d30,1,time,0,27,,-0.86303
alt_basis,initial_d30,1,time,0,28,,-0.93119
alt_basis,initial_d30,1,time,0,29,,-1.0
alt_basis,initial_d30,1,time,1,0,,1.0
alt_basis,initial_d30,1,time,1,1,,0.9001
alt_basis,initial_d30,1,time,1,2,,0.80187
alt_basis,initial_d30,1,time,1,3,,0.70539
alt_basis,initial_d30,1,time,1,4,,0.61073
alt_basis,initial_d30,1,time,1,5,,0.51794
alt_basis,initial_d30,1,time,1,6,,0.4271
alt_basis,initial_d30,1,time,1,7,,0.33826
alt_basis,initial_d30,1,time,1,8,,0.25149
alt_basis,initial_d30,1,time,1,9,,0.16686
alt_basis,initial_d30,1,time,1,10,,0.08441
alt_basis,initial_d30,1,time,1,11,,0.0042
alt_basis,initial_d30,1,time,1,12,,-0.0737
alt_basis,initial_d30,1,time,1,13,,-0.14924
alt_basis,initial_d30,1,time,1,14,,-0.22239
alt_basis,initial_d30,1,time,1,15,,-0.29306
alt_basis,initial_d30,1,time,1,16,,-0.36123
alt_basis,initial_d30,1,time,1,17,,-0.42685
alt_basis,initial_d30,1,time,1,18,,-0.48985
alt_basis,initial_d30,1,time,1,19,,-0.55021
alt_basis,initial_d30,1,time,1,20,,-0.60789
alt_basis,initial_d30,1,time,1,21,,-0.66284
alt_basis,initial_d30,1,time,1,22,,-0.71502
alt_basis,initial_d30,1,time,1,23,,-0.76439
alt_basis,initial_d30,1,time,1,24,,-0.81094
alt_basis,initial_d30,1,time,1,25,,-0.8546
alt_basis,initial_d30,1,time,1,26,,-0.89537
alt_basis,initial_d30,1,time,1,27,,-0.9332
alt_basis,initial_d30,1,time,1,28,,-0.9681
alt_basis,initial_d30,1,time,1,29,,-1.0
alt_basis,initial_d30,1,time,2,0,,1.0
alt_basis,initial_d30,1,time,2,1,,0.9555
alt_basis,initial_d30,1,time,2,2,,0.87842
alt_basis,initial_d30,1,time,2,3,,0.7714
alt_basis,initial_d30,1,time,2,4,,0.63813
alt_basis,initial_d30,1,time,2,5,,0.48318
alt_basis,initial_d30,1,time,2,6,,0.31185
alt_basis,initial_d30,1,time,2,7,,0.13002
alt_basis,initial_d30,1,time,2,8,,-0.05607
alt_basis,initial_d30,1,time,2,9,,-0.24004
alt_basis,initial_d30,1,time,2,10,,-0.4156
alt_basis,initial_d30,1,time,2,11,,-0.57673
alt_basis,initial_d30,1,time,2,12,,-0.71791
alt_basis,initial_d30,1,time,2,13,,-0.83431
alt_basis,initial_d30,1,time,2,14,,-0.92194
alt_basis,initial_d30,1,time,2,15,,-0.9778
alt_basis,initial_d30,1,time,2,16,,-1.0
alt_basis,initial_d30,1,time,2,17,,-0.98777
alt_basis,initial_d30,1,time,2,18,,-0.94154
alt_basis,initial_d30,1,time,2,19,,-0.8629
alt_basis,initial_d30,1,time,2,20,,-0.75456
alt_basis,initial_d30,1,time,2,21,,-0.62023
alt_basis,initial_d30,1,time,2,22,,-0.46452
alt_basis,initial_d30,1,time,2,23,,-0.29277
alt_basis,initial_d30,1,time,2,24,,-0.11087
alt_basis,initial_d30,1,time,2,25,,0.07495
alt_basis,initial_d30,1,time,2,26,,0.25831
alt_basis,initial_d30,1,time,2,27,,0.43294
alt_basis,initial_d30,1,time,2,28,,0.59285
alt_basis,initial_d30,1,time,2,29,,0.73257
alt_basis,initial_d30,1,time,3,0,,1.0
alt_basis,initial_d30,1,time,3,1,,0.99136
alt_basis,initial_d30,1,time,3,2,,0.97411
alt_basis,initial_d30,1,time,3,3,,0.94839
alt_basis,initial_d30,1,time,3,4,,0.91442
alt_basis,initial_d30,1,time,3,5,,0.87248
alt_basis,initial_d30,1,time,3,6,,0.8229
alt_basis,initial_d30,1,time,3,7,,0.7661
